Date,contday,TRANSECT,LOCATION,O2,O2PCT,Moisture,Moisturepct,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/15,275,3,3,0.18,17.80,0.17,16.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/15,275,3,4,0.18,18.10,0.28,27.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/15,275,3,5,0.19,18.92,0.30,29.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/15,275,3,6,0.18,18.34,0.26,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/15,275,3,7,-0.01,-1.05,0.52,52.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/15,275,4,1,0.01,0.62,0.32,31.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/15,275,4,2,0.19,18.56,0.26,25.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/15,275,4,3,0.19,19.34,0.11,10.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/15,275,4,4,0.19,18.91,0.16,16.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/15,275,4,5,0.18,18.44,0.10,9.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/15,275,4,6,0.18,18.14,0.16,16.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/15,275,4,7,0.16,15.94,0.51,50.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/15,275,5,1,0.20,19.85,0.17,16.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/15,275,5,2,0.18,18.15,0.19,18.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/15,275,5,3,0.18,18.13,0.30,30.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/15,275,5,4,0.18,18.34,0.23,23.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/15,275,5,5,0.18,17.96,0.12,11.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/15,275,5,6,0.19,18.88,0.24,23.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/15,275,5,7,0.17,16.68,0.36,36.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,1,1,0.19,18.83,0.15,14.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,1,2,0.19,18.98,0.15,14.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,1,3,0.19,19.15,0.18,17.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,1,4,0.19,18.83,0.17,17.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,1,5,0.18,17.54,0.31,30.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,1,6,0.18,17.87,0.41,40.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,1,7,0.18,17.97,0.47,47.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,2,1,0.18,18.26,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,2,2,0.20,20.12,0.17,16.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,2,3,0.20,19.91,0.11,11.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,2,4,0.19,18.81,0.10,9.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,2,5,0.20,19.57,0.37,36.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,2,6,0.19,18.73,0.30,30.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,2,7,0.19,18.79,0.32,31.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,3,1,0.19,19.30,0.25,25.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,3,2,0.19,19.39,0.31,31.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,3,3,0.18,17.78,0.22,21.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,3,4,0.18,18.06,0.40,39.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,3,5,0.19,18.85,0.38,38.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,3,6,0.18,18.12,0.34,33.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,3,7,-0.01,-1.05,0.52,52.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,4,1,0.01,0.58,0.32,32.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,4,2,0.19,18.52,0.28,27.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,4,3,0.19,19.28,0.18,17.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,4,4,0.19,18.90,0.20,19.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,4,5,0.18,18.22,0.14,13.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,4,6,0.18,18.09,0.20,20.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,4,7,0.16,16.27,0.52,51.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,5,1,0.20,19.85,0.23,22.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,5,2,0.18,18.08,0.21,21.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,5,3,0.18,18.08,0.40,40.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,5,4,0.18,18.31,0.28,28.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,5,5,0.18,17.77,0.22,21.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,5,6,0.19,18.98,0.35,35.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/15,276,5,7,0.15,15.11,0.47,46.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,1,1,0.19,18.69,0.15,14.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,1,2,0.19,19.16,0.14,14.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,1,3,0.19,19.10,0.18,17.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,1,4,0.19,18.75,0.17,16.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,1,5,0.18,17.51,0.27,27.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,1,6,0.18,17.58,0.38,38.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,1,7,0.17,17.44,0.42,42.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,2,1,0.18,18.23,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,2,2,0.20,20.15,0.18,17.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,2,3,0.20,19.95,0.13,13.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,2,4,0.19,18.73,0.10,9.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,2,5,0.20,19.70,0.36,35.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,2,6,0.19,18.61,0.27,26.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,2,7,0.19,18.82,0.31,31.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,3,1,0.19,19.24,0.25,24.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,3,2,0.19,19.41,0.31,30.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,3,3,0.18,17.73,0.20,20.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,3,4,0.18,18.03,0.39,38.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,3,5,0.19,18.82,0.38,37.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,3,6,0.18,18.19,0.34,33.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,3,7,-0.01,-1.05,0.52,52.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,4,1,0.01,0.59,0.32,32.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,4,2,0.19,18.53,0.28,28.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,4,3,0.19,19.25,0.15,14.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,4,4,0.19,18.83,0.22,21.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,4,5,0.18,18.33,0.13,13.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,4,6,0.18,18.00,0.21,21.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,4,7,0.15,15.46,0.51,51.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,5,1,0.20,19.79,0.21,21.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,5,2,0.18,18.10,0.23,22.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,5,3,0.18,18.03,0.38,38.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,5,4,0.18,18.19,0.28,28.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,5,5,0.18,17.81,0.19,19.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,5,6,0.19,18.84,0.34,33.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/15,277,5,7,0.16,15.93,0.43,42.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,1,1,0.19,18.64,0.18,18.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,1,2,0.19,19.14,0.19,18.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,1,3,0.19,19.22,0.22,21.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,1,4,0.19,18.64,0.22,21.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,1,5,0.17,17.08,0.34,33.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,1,6,0.18,17.67,0.42,41.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,1,7,0.16,16.31,0.50,50.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,2,1,0.18,18.21,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,2,2,0.20,20.12,0.21,21.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,2,3,0.20,19.94,0.18,17.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,2,4,0.19,18.77,0.11,10.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,2,5,0.20,19.84,0.40,39.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,2,6,0.19,18.80,0.33,32.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,2,7,0.19,18.92,0.37,37.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,3,1,0.19,19.16,0.31,31.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,3,2,0.19,19.36,0.36,36.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,3,3,0.18,17.75,0.25,25.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,3,4,0.18,18.00,0.44,44.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,3,5,0.19,18.96,0.42,42.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,3,6,0.18,18.14,0.39,38.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,3,7,-0.01,-1.05,0.52,52.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,4,1,0.01,0.67,0.33,33.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,4,2,0.19,18.51,0.29,29.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,4,3,0.19,19.17,0.21,21.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,4,4,0.19,18.80,0.26,26.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,4,5,0.18,18.30,0.18,17.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,4,6,0.18,17.80,0.26,25.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,4,7,0.15,15.02,0.52,51.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,5,1,0.20,19.74,0.26,26.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,5,2,0.18,18.03,0.29,28.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,5,3,0.18,18.01,0.41,41.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,5,4,0.18,18.35,0.35,35.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,5,5,0.18,17.58,0.31,30.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,5,6,0.19,18.86,0.39,38.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/15,278,5,7,0.15,15.28,0.48,47.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,1,1,0.19,18.67,0.21,21.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,1,2,0.19,18.93,0.22,22.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,1,3,0.19,19.00,0.26,25.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,1,4,0.19,18.79,0.26,25.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,1,5,0.17,16.98,0.34,33.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,1,6,0.17,17.28,0.42,42.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,1,7,0.15,15.16,0.50,50.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,2,1,0.18,18.30,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,2,2,0.20,20.19,0.25,25.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,2,3,0.20,19.94,0.20,19.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,2,4,0.19,18.74,0.13,12.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,2,5,0.19,19.11,0.41,40.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,2,6,0.19,18.71,0.33,32.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,2,7,0.21,21.50,0.38,38.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,3,1,0.19,19.16,0.35,35.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,3,2,0.19,19.39,0.39,39.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,3,3,0.18,17.79,0.33,32.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,3,4,0.18,18.03,0.45,45.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,3,5,0.19,18.84,0.43,42.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,3,6,0.18,18.06,0.40,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,3,7,-0.01,-1.06,0.52,52.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,4,1,0.01,0.64,0.34,34.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,4,2,0.19,18.55,0.33,33.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,4,3,0.19,19.27,0.23,23.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,4,4,0.19,18.85,0.30,29.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,4,5,0.18,18.11,0.19,19.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,4,6,0.18,17.97,0.29,29.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,4,7,0.15,15.29,0.52,51.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,5,1,0.20,19.91,0.30,29.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,5,2,0.18,18.04,0.32,32.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,5,3,0.18,18.06,0.41,41.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,5,4,0.18,18.31,0.37,36.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,5,5,0.18,17.68,0.32,32.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,5,6,0.19,18.88,0.39,39.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/15,279,5,7,0.16,16.29,0.48,47.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,1,1,0.19,18.65,0.18,18.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,1,2,0.19,18.97,0.20,19.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,1,3,0.19,18.94,0.25,25.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,1,4,0.19,18.79,0.23,23.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,1,5,0.17,17.21,0.29,29.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,1,6,0.17,17.17,0.39,39.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,1,7,0.16,16.26,0.45,44.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,2,1,0.18,18.27,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,2,2,0.20,20.18,0.24,23.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,2,3,0.20,19.97,0.17,17.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,2,4,0.19,18.73,0.12,11.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,2,5,0.19,19.48,0.37,36.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,2,6,0.19,18.64,0.28,28.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,2,7,0.19,19.39,0.34,33.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,3,1,0.19,19.11,0.32,31.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,3,2,0.19,19.39,0.36,35.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,3,3,0.18,17.73,0.29,28.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,3,4,0.18,18.01,0.42,42.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,3,5,0.19,18.77,0.39,38.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,3,6,0.18,18.23,0.37,36.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,3,7,-0.01,-1.05,0.52,52.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,4,1,0.01,0.67,0.34,34.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,4,2,0.19,18.58,0.32,32.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,4,3,0.19,19.24,0.18,18.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,4,4,0.19,18.84,0.28,27.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,4,5,0.18,18.31,0.17,17.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,4,6,0.18,17.95,0.26,26.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,4,7,0.15,14.74,0.51,50.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,5,1,0.20,19.79,0.27,26.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,5,2,0.18,18.07,0.31,30.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,5,3,0.18,18.00,0.39,38.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,5,4,0.18,18.29,0.32,32.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,5,5,0.18,17.73,0.25,25.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,5,6,0.19,18.86,0.35,34.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/15,280,5,7,0.16,16.12,0.43,43.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,1,1,0.19,18.82,0.19,18.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,1,2,0.19,19.01,0.23,22.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,1,3,0.19,18.96,0.26,26.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,1,4,0.19,18.76,0.25,25.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,1,5,0.17,17.10,0.32,32.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,1,6,0.17,16.69,0.41,41.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,1,7,0.16,16.45,0.49,48.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,2,1,0.18,18.26,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,2,2,0.20,20.11,0.25,25.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,2,3,0.20,19.85,0.20,19.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,2,4,0.19,18.65,0.12,11.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,2,5,0.19,19.09,0.39,38.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,2,6,0.18,18.24,0.31,30.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,2,7,0.19,18.84,0.34,34.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,3,1,0.19,19.22,0.34,33.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,3,2,0.19,19.32,0.38,37.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,3,3,0.18,17.67,0.31,31.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,3,4,0.18,17.97,0.44,43.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,3,5,0.19,18.70,0.40,40.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,3,6,0.18,17.85,0.38,37.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,3,7,-0.01,-1.05,0.52,52.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,4,1,0.01,0.62,0.34,34.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,4,2,0.18,18.45,0.34,33.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,4,3,0.19,19.17,0.21,20.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,4,4,0.19,18.79,0.28,28.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,4,5,0.18,18.15,0.18,18.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,4,6,0.18,17.91,0.28,27.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,4,7,0.15,15.40,0.51,51.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,5,1,0.20,19.81,0.28,28.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,5,2,0.18,17.91,0.32,31.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,5,3,0.18,18.00,0.40,40.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,5,4,0.18,18.02,0.34,33.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,5,5,0.18,17.61,0.29,29.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,5,6,0.19,18.81,0.37,37.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/15,281,5,7,0.15,15.45,0.46,45.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,1,1,0.19,18.75,0.17,17.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,1,2,0.19,18.96,0.21,20.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,1,3,0.19,18.93,0.26,26.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,1,4,0.19,18.78,0.24,23.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,1,5,0.17,17.27,0.29,29.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,1,6,0.17,16.98,0.39,39.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,1,7,0.16,16.16,0.46,46.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,2,1,0.18,18.25,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,2,2,0.20,20.11,0.24,24.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,2,3,0.20,19.88,0.18,18.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,2,4,0.19,18.65,0.12,11.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,2,5,0.19,19.16,0.37,36.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,2,6,0.18,18.37,0.28,28.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,2,7,0.19,18.77,0.33,33.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,3,1,0.19,19.18,0.31,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,3,2,0.19,19.34,0.36,36.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,3,3,0.18,17.68,0.29,29.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,3,4,0.18,18.00,0.42,42.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,3,5,0.19,18.72,0.39,38.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,3,6,0.18,18.00,0.36,36.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,3,7,-0.01,-1.05,0.52,52.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,4,1,0.01,0.56,0.34,34.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,4,2,0.18,18.48,0.34,33.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/15,282,4,3,0.19,19.18,0.19,18.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
